fieldType,Product Name,Brand,description,productImageUrl,Category,Sub Category,Prod Code,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,Unit Value,Sale Price,Base Price,GST Rate,GST Amount,Filter 1,Filter 1 Type,Filter 1 Value,additionalInfoTitle1,Filter 2,Filter 2 Type,Filter 2 Value,Filter 3,Filter 3 Type,Filter 3 Value
Product,Century Ply Look Book Laminate Urban Teak 449 Mo,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/449-MO_N.jpg,Wooden Material,Laminate,URBAN TEAK 449 MO,LMNTTXTURTAK449MO,,2846.75,,TRUE,PERCENT,15,InStock,,Sheet,1930,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Nyana Teak 464 Mo,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/464-MO-New.jpg,Wooden Material,Laminate,NYANA TEAK 464 MO,LMNTTXTNYTAK464MO,,2846.75,,TRUE,PERCENT,15,InStock,,Sheet,1930,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Pyrus Oscuro 3408 Cr,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/3408-CR_N.jpg,Wooden Material,Laminate,PYRUS OSCURO 3408 CR,LMNTTXTPYORO3408CR,,2846.75,,TRUE,PERCENT,15,InStock,,Sheet,1930,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Urban Teak 449 Cr,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/449-CR-N.jpg,Wooden Material,Laminate,URBAN TEAK 449 CR,LMNTTXTURTAK449CR,,2846.75,,TRUE,PERCENT,15,InStock,,Sheet,1930,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Samoa Teak 456 Cr,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/456-CR_N.jpg,Wooden Material,Laminate,SAMOA TEAK 456 CR,LMNTTXTSATAK456CR,,2846.75,,TRUE,PERCENT,15,InStock,,Sheet,1930,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Taupe 158 UL,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/158-UL-N.jpg,Wooden Material,Laminate,TAUPE 158 UL 2,LMNTTXTTATPE158UL2,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Gothic Grey 224 UL,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/224-UL-N.jpg,Wooden Material,Laminate,GOTHIC GREY 224 UL 2,LMNTTXTGOGEY224UL2,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Beige 163 UL,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/163-UL-N.jpg,Wooden Material,Laminate,BEIGE 163 UL 2,LMNTTXTBEBGE163UL2,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Light Brown 171 UL,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/171-UL-N.jpg,Wooden Material,Laminate,LIGHT BROWN 171 UL,LMNTTXTLIBWN171UL,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Ivory 121 UL,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/121-UL-N.jpg,Wooden Material,Laminate,IVORY 121 UL,LMNTTXTIVIRY121UL,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Chocolate 174 UL,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/174-UL-N.jpg,Wooden Material,Laminate,CHOCOLATE 174 UL,LMNTTXTCHCTE174UL,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Frosty White 111 UL,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/111-UL-N.jpg,Wooden Material,Laminate,FROSTY WHITE 111 UL,LMNTTXTFRWTE111UL,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Black 293 UL,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/293-UL-N.jpg,Wooden Material,Laminate,BLACK 293 UL,LMNTTXTBLBCK293UL,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Autumn Gradient 3806 AL,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/3806-AL.jpg,Wooden Material,Laminate,AUTUMN GRADIENT 3806 AL,LMNTTXTAUGNT3806AL,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Spring Gradient 3805 AL,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/3805-AL.jpg,Wooden Material,Laminate,SPRING GRADIENT 3805 AL 2,LMNTTXTSPGNT3805AL2,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Summer Gradient 3808 AL,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/3808-AL.jpg,Wooden Material,Laminate,SUMMER GRADIENT 3808 AL,LMNTTXTSUGNT3808AL,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Winter Gradient 3807 AL,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/3807-AL.jpg,Wooden Material,Laminate,WINTER GRADIENT 3807 AL,LMNTTXTWIGNT3807AL,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Stomy Glacier 913 AL,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/913-AL_N.jpg,Wooden Material,Laminate,STOMY GLACIER 913 AL 2,LMNTTXTSTGER913AL2,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Serra Stone 4829 AL,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/4829-AL-New.jpg,Wooden Material,Laminate,SERRA STONE 4829 AL 2,LMNTTXTSESNE4829AL2,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Sunrise Glacier 3922 AL,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/3922-ALn.jpg,Wooden Material,Laminate,SUNRISE GLACIER 3922 AL,LMNTTXTSUGER3922AL,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Frosty White 111 AL,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/111-AL_N.jpg,Wooden Material,Laminate,FROSTY WHITE 111 AL,LMNTTXTFRWTE111AL,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Lumlere Glacier 912 AL,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/912-AL_N.jpg,Wooden Material,Laminate,LUMLERE GLACIER 912 AL 2,LMNTTXTLUGER912AL2,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Ermanno Walnut 424 PK,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/424-PK_N.jpg,Wooden Material,Laminate,ERMANNO WALNUT 424 PK,LMNTTXTERWUT424PK,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Frosty White 111 PK,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/111-PK_N.jpg,Wooden Material,Laminate,FROSTY WHITE 111 PK 2,LMNTTXTFRWTE111PK2,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply LOok Book Laminate Frosty White 111 LO,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/111-LO_N.jpg,Wooden Material,Laminate,FROSTY WHITE 111 LO,LMNTTXTFRWTE111LO,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply LOok Book Laminate Black 293 LO,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/293-LO_N.jpg,Wooden Material,Laminate,BLACK 293 LO,LMNTTXTBLBCK293LO,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply LOok Book Laminate Coral 90196 LO,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/90196-LO_N.jpg,Wooden Material,Laminate,CORAL 90196 LO,LMNTTXTCOCAL90196LO,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply LOok Book Laminate Cream Shimmer 961 LO,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/961-LO_N.jpg,Wooden Material,Laminate,CREAM SHIMMER 961 LO,LMNTTXTCRSER961LO,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply LOok Book Laminate Copper Shimmer 963 LO,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/963-LO_N.jpg,Wooden Material,Laminate,COPPER SHIMMER 963 LO,LMNTTXTCOSER963LO,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Black 293 PS,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/293-PS_N.jpg,Wooden Material,Laminate,BLACK 293 PS,LMNTTXTBLBCK293PS,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate African Oak Noir 3743 PS,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/3743-PS_N.jpg,Wooden Material,Laminate,AFRICAN OAK NOIR 3743 PS,LMNTTXTAFOIR3743PS,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Frosty White 111 PS,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/111-ps_N.jpg,Wooden Material,Laminate,FROSTY WHITE 111 PS,LMNTTXTFRWTE111PS,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate White Birch 3512 PS,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/3512-PS_N.jpg,Wooden Material,Laminate,WHITE BIRCH 3512 PS,LMNTTXTWHBCH3512PS,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Gauguin Walnut 4501 LH,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/4501-LH_N.jpg,Wooden Material,Laminate,GAUGUIN WALNUT 4501 LH,LMNTTXTGAWUT4501LH,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Eugele Walnut 4502 LH,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/4502-LH_N.jpg,Wooden Material,Laminate,EUGELE WALNUT 4502 LH,LMNTTXTEUWUT4502LH,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Cream Shimmer 961 IP,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/961-IP_N.jpg,Wooden Material,Laminate,CREAM SHIMMER 961 IP 1,LMNTTXTCRSER961IP1,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Copper Shimmer 963 IP,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/963-IP_N.jpg,Wooden Material,Laminate,COPPER SHIMMER 963 IP,LMNTTXTCOSER963IP,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Snow Hakone 3913 IP,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/3913-IP_N.jpg,Wooden Material,Laminate,SNOW HAKONE 3913 IP 1,LMNTTXTSNHNE3913IP1,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Twilight Hakone 3914 IP,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/3914-IP_N.jpg,Wooden Material,Laminate,TWILIGHT HAKONE 3914 IP,LMNTTXTTWHNE3914IP,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Sky Hakone 3916 IP,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/3916-IP_N.jpg,Wooden Material,Laminate,SKY HAKONE 3916 IP 1,LMNTTXTSKHNE3916IP1,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Gauguin Walnut 4501 NH,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/4501-NH-New.jpg,Wooden Material,Laminate,GAUGUIN WALNUT 4501 NH,LMNTTXTGAWUT4501NH,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Ameris Oak 94671 NH,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/94671-NH_N.jpg,Wooden Material,Laminate,AMERIS OAK 94671 NH,LMNTTXTAMOAK94671NH,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Eugele Walnut 4502 NH,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/4502-NH-New.jpg,Wooden Material,Laminate,EUGELE WALNUT 4502 NH,LMNTTXTEUWUT4502NH,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Saddle Oak 94672 NH,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/94672-NH_N.jpg,Wooden Material,Laminate,SADDLE OAK 94672 NH,LMNTTXTSAOAK94672NH,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
